,GSM12087,GSM12094,GSM12183,GSM12184,GSM12185,GSM12186,GSM12187,GSM12188,GSM12189,GSM12190
MMP3,0.02110818,0.02110818,0.048007246,0.030360533,0.19907835,0.08257714,0.033391915,0.09695818,0.021459227,0.06433678
MMP7,0.29991204,0.29991204,0.1838768,0.08349147,0.11059908,0.45462796,0.27328646,0.1891635,0.40515023,0.051628277
MMP8,0.011433598,0.011433598,0.29076084,0.21726756,0.18801843,0.176951,0.13181019,0.04277567,0.18969958,0.17077045
MMP9,0.4459103,0.4459103,0.5615942,0.573055,0.1889401,0.5335753,0.19771528,0.21768062,0.4944206,0.15726766
MMRN1,0.075637646,0.075637646,0.3351449,0.38994306,0.2,0.047186933,0.13532512,0.22908747,0.40515023,0.50436854
MMS19,3.0316625,3.0316625,2.6358695,2.467742,3.2682028,2.800363,2.502636,3.4106464,3.4008584,2.4281175
MN1,0.093227795,0.093227795,0.071105069,0.072106265,0.0884792625,0.057622504,0.0856766185,0.189638802,0.329184545,0.072279583
MNAT1,0.98680745,0.98680745,1.080163,1.00901328,1.59262675,1.16470058,1.348418315,1.735741485,1.422746785,1.26250995
MNDA,0.034300793,0.034300793,0.08061594,0.06641366,0.031336408,0.01905626,0.18453427,0.015209126,0.06866953,0.40667197
MNT,3.9938436,3.9938436,3.8894925,1.6242884,2.7142856,3.7250454,3.135325,3.7737646,3.7107296,3.6910245
MNX1,3.7335093,3.7335093,4.418478,3.443074,3.17788,3.446461,3.022847,2.8887835,2.395708,2.212073
MOAP1,2.094987,2.094987,2.566123,2.5028462,2.1493087,1.792196,1.6959578,2.9173005,2.1828327,1.853058
MOBKL1B,6.051891,6.051891,4.178442,6.197344,3.643318,3.376588,4.013181,3.9448671,3.4781117,2.7648928
MOBKL3,2.3843448,2.3843448,3.111413,3.2087288,2.8976958,2.9228675,2.940246,2.728137,2.9862661,1.9864973
MOBP,1.51803,1.51803,1.2971014,1.2333966,0.9410138,0.7286752,0.6704745,1.1121674,1.0978541,0.9070691
MOCS1,1.9419526,1.9419526,1.9239129,1.1546489,1.6202766,0.6043557,1.1502635,1.5950571,1.911588,1.7958697
MOCS3,0.7423043,0.7423043,0.8324275,0.5702087,0.15668203,0.20145191,0.48769772,0.20912549,0.37081546,1.177919
MOG,0.48988568,0.48988568,0.87545285,0.5991460975,0.64562214,0.95462795,0.57513179,0.98336508,0.474678115,1.14932487
MOGS,3.8821461,3.8821461,3.8414855,2.5673625,3.6000001,3.569873,2.9261863,5.4030423,3.2386265,3.571088
MON2,0.49692175,0.49692175,0.5072464,0.68026567,0.3299539,0.63974595,0.4578207,0.56558937,0.75107294,0.76489276
MORC2,2.0738788,2.0738788,1.518116,1.8795067,1.9502305,1.6270418,1.350615,1.3536122,2.0944207,2.1096108
MORC3,5.291117,5.291117,5.0452895,6.1755223,5.4405527,6.637024,5.3708262,5.7547536,4.416309,4.438443
MORF4L2,23.551453,23.551453,26.535326,28.696396,27.330875,24.140654,27.151142,21.402092,18.929615,16.660048
MOS,0.07651715,0.07651715,0.08876812,0.63662237,0.11152074,0.10344827,0.103690684,0.1026616,0.104721025,0.098490864
MOXD1,0.15127529,0.15127529,0.16123188,0.20683111,0.20276497,0.16243194,0.38752195,0.2053232,0.16051503,0.1850675
MPDU1,3.8408093,3.8408093,3.3451085,3.7609107,3.432258,3.256806,3.579086,5.2395444,2.9193134,3.75695
MPDZ,0.32277927,0.32277927,0.23369564,0.27893737,0.2156682,0.3493648,0.28471002,0.12452473,0.36051503,0.36934075
MPG,4.116975,4.116975,4.057971,4.8349147,4.5852532,4.23049,4.231986,4.679658,3.469528,2.8149323
MPHOSPH10,1.8847846,1.8847846,1.7146739,1.4165086,1.243318,1.8793105,1.7390157,2.1711028,1.6712446,1.7490071
MPHOSPH6,4.1292877,4.1292877,3.2454708,3.7571158,4.294931,3.8974593,3.6379614,3.8650193,4.622318,3.5742652
MPHOSPH8,0.37115216,0.37115216,0.6748188,0.31309298,0.5059908,0.6642468,0.5307557,0.34505704,0.14334765,0.48371723
MPHOSPH9,0.6018030275,0.6018030275,0.7450180875,0.59226755,0.481797245,0.6188748025,0.6546572825,0.57461981,0.7530042825,0.77223989
MPI,7.6763415,7.6763415,7.005435,7.7030363,6.059908,7.34392,6.6959577,9.302281,8.466953,6.822081
MPL,0.05364996,0.05364996,0.15036231,0.06641366,0.3391705,0.15970963,0.16432337,0.11596959,0.30472103,0.3741064
MPO,0.21811786,0.21811786,0.13224638,0.5683112,0.31244242,0.23049001,0.6678383,0.22243348,0.22317597,0.20333599
MPP1,0.29815307,0.29815307,0.2789855,0.20018975,0.22304147,0.43647912,0.29789105,0.22908747,0.13218884,0.395552
MPP2,2.38258585,2.38258585,2.52219205,2.4805503,2.51105985,2.75816705,2.6994726,2.9767113,2.667382,2.7025415
MPP3,2.0703607,2.0703607,2.5027173,2.2950664,2.3907833,2.2250454,2.1098418,2.6977186,2.1871245,2.6600475
MPP6,0.043975376,0.043975376,0.050724637,0.072106265,0.13271889,0.11161525,0.48594022,0.056083653,0.0832618,0.037331212
MPPE1,1.9076518,1.9076518,3.8269925,2.756167,2.3824885,3.186933,1.7724077,2.7091258,2.472103,2.2597299
MPPED1,0.53386104,0.53386104,0.43840578,0.7362429,1.3622121,0.9664247,0.32161686,1.3726236,1.1957082,0.47736296
MPPED2,0.14423923,0.14423923,0.038949277,0.0455408,0.033179723,0.050816696,0.04042179,0.088403046,0.42060086,0.049245432
MPRIP,4.245822225,4.245822225,4.26856843,4.346299997,3.909216345,4.03720537,3.663444555,4.075570575,4.848068875,3.61040498
MPST,4.9437113,4.9437113,4.4882245,5.6736245,4.635023,4.313975,4.9411244,5.64924,4.133047,4.7235904
MPV17,4.110818,4.110818,4.3405795,4.4003797,4.6009216,4.791289,5.376098,3.8773766,5.4549356,3.8451152
MPZ,1.3764292,1.3764292,1.2282609,1.35389,0.9483871,1.4500908,1.5439367,1.2804183,0.8274678,0.77442414
MPZL1,2.116095,2.116095,1.5027173,1.4117647,0.9640553,1.6651543,1.4349736,0.60836506,1.5330473,1.9189833
MPZL2,0.5356201,0.5356201,0.47826084,0.58159393,0.56036866,0.6306715,0.6678383,0.43536124,0.25922748,0.76409847
MR1,1.0337145,1.0337145,1.43327292666667,1.12966483666667,1.83471578,1.18511798666667,1.48359687,1.8967049,1.46809730333333,1.54646543333333
MRAS,0.32277927,0.32277927,0.48822463,0.58444023,0.6506912,0.62250453,0.23374341,0.1188213,0.30128753,0.5154885
MRC1 /// MRC1L1,0.19085313,0.19085313,0.10778985,0.37286526,0.032258064,0.2277677,0.12214411,0.44866922,0.39055794,0.25893566
MRC2,1.8364117,1.8364117,1.6730071,2.647059,2.1142857,3.3321235,2.6274164,0.6007605,2.7253218,1.9785544
MRE11A,0.554676053333333,0.554676053333333,0.59842991,0.66255536,0.785560666666667,0.907138633333333,0.51405973,0.6764893,0.464949935,0.8313476
MRFAP1L1,2.23175025,2.23175025,2.05253618,1.9966793,2.21013825,2.2645191,2.1375218,2.0598861,1.8283261,2.3506751
MRPL12,8.051012,8.051012,8.707427,10.208729,8.896774,7.8375683,7.1335673,9.04943,7.902146,6.7339153
MRPL19,2.2022867,2.2022867,2.2726448,1.9611006,1.7069124,1.80853,1.7855887,2.1482892,2.0077252,1.7879269
MRPL23,12.552331,12.552331,12.933877,17.739088,18.356682,15.3657,14.022847,17.941067,13.122747,11.904686
MRPL28,7.2550575,7.2550575,7.641757,8.26043675,8.700461,8.8579857,8.2658168,8.6962932,7.88755345,7.2946785
MRPL3,5.5250664,5.5250664,5.7961955,6.6555977,5.4258065,4.274955,4.241652,5.000951,4.153648,3.9221601
MRPL33,8.716359,8.716359,8.845561735,9.04648975,10.30184247,9.61796785,9.26405995,11.736218435,9.13862665,7.481731475
MRPL40,7.51803,7.51803,8.130434,10.239089,9.79447,9.294011,7.1898065,8.79943,6.722747,5.167593
MRPL49,8.564644,8.564644,8.872282,14.909867,14.339171,14.718694,13.74956,13.250952,10.830043,9.038919
MRPL9,6.091469,6.091469,7.742753,6.9411764,8.687557,7.3502727,8.513181,6.5922055,7.8609443,7.5186653
MRPS11,3.2823222,3.2823222,3.6105072,3.780835,3.5788016,4.5952816,3.1318102,4.7148294,2.4480689,2.2017474
MRPS12,12.1568458066667,12.1568458066667,12.5754823766667,11.8693868666667,11.90322536,11.79612923,11.4660219,12.8599509166667,10.2117309,9.98596726666667
MRPS14,0.53957783,0.53957783,0.46286231,0.329696405,0.37926266,0.35526318,0.61159929,0.42442968,0.39141631,0.6918189
MRPS18B,6.3755503,6.3755503,6.8224635,7.543643,7.3714285,6.702359,7.156415,7.6654,6.52103,5.239873
MRPS27,2.987687,2.987687,3.638587,2.796964,2.341014,2.9301271,3.0114236,3.4011407,3.6300428,3.322478
MRPS31,0.30694813,0.30694813,0.6956522,0.63662237,0.32258064,0.32123414,0.3427065,0.71007603,0.5854077,0.6965845
MRS2,0.50483733,0.50483733,0.8451087,0.8548387,0.5013825,0.6079855,0.23198593,0.46958178,0.86952794,0.7561556
MS4A1,0.472735284,0.472735284,0.0792572425,0.36812147,0.116129035,0.3833938375,0.20386643,0.45009507,0.3798283,0.33240668
MS4A2,0.085312225,0.085312225,0.07518116,0.05787476,0.049769588,0.110707805,0.13181019,0.24619773,0.045493565,0.13264497
MS4A3,0.3139842,0.3139842,0.08605072,0.10626186,0.079262674,0.5435572,0.7671353,0.3697719,0.2360515,0.11993646
MSC,2.029024,2.029024,2.1059783,2.0958254,2.1797235,1.4700545,1.8093145,2.0703423,2.8197424,2.6489277
MSH2,0.27440634,0.27440634,0.17980072,0.32020875,0.232258065,0.245462795,0.185413002,0.44201523,0.31072961,0.368943595
MSH3,1.2656113,1.2656113,1.2210145,1.9990512,1.6663594,1.139746,1.0430579,1.1055135,1.2918454,1.4360603
MSH4,0.18909411,0.18909411,0.015398551,0.09772296,0.034101382,0.1279492,0.09578207,0.07984791,0.39484978,0.28038123
MSH6,0.55584873,0.55584873,0.7912137,0.645161235,0.55898616,0.49818514,0.630492125,0.636406885,0.731759625,0.726370125
MSI1,2.25109955,2.25109955,1.614583285,3.6769449825,2.0142856125,4.1320326525,1.517135255,1.784220695,2.5167382055,2.8034153375
MSL1,2.4142482,2.4142482,1.3079709,1.6508539,1.1760368,1.5045372,1.6089631,2.6378329,1.9596567,1.4455917
MSL3,1.0105542,1.0105542,1.2028985,1.2087287,1.0811061,1.0744102,0.84358525,1.2471484,0.8360515,1.2009531
MSLN,0.44151276,0.44151276,0.41847825,0.7106262,0.35576037,0.4110708,0.6678383,0.16539925,0.3304721,0.4551231
MSMB,0.47405457,0.47405457,0.23641303,0.19829223,0.34930876,0.35480943,0.18717046,0.09790875,0.04978541,0.3971406
MSN,6.4423923,6.4423923,6.672101,6.544592,6.653456,6.631579,6.193321,7.627377,5.501288,5.5639396
MSR1,0.306508338,0.306508338,0.1992753605,0.1707779925,0.188479268,0.270417435,0.072934973,0.203897363,0.087124465,0.0397140575
MST1 /// MST1P2 /// MST1P9,1.2049253,1.2049253,1.3858695,1.4411764,1.286636,1.0372051,1.0369068,0.96197724,1.2403433,1.4297061
MST1P9,0.5628848,0.5628848,0.83152175,0.3956357,0.7410138,0.5145191,0.16168717,0.6844107,0.639485,0.92930895
MST1R,0.34564644,0.34564644,0.56793475,0.6612903,0.764977,0.88656986,1.1616871,0.8954373,1.1038628,1.1111993
MSTN,0.10026386,0.10026386,0.003623188,0.010436433,0.006451613,0.14065336,0.014938489,0.028517112,0.01888412,0.018268466
MSX1,2.21547933333333,2.21547933333333,2.20803136,2.4680583,2.28294939,2.36539623333333,1.76567067,1.43726245,1.69384832666667,2.34418843333333
MSX2,0.62840816,0.62840816,0.805706495,0.53937385,0.601382487,0.74183306,0.392794365,0.471007668,0.66609442,0.752184265
MSX2P1,1.6411611,1.6411611,2.0751812,1.4933586,1.7032259,1.9582578,1.6669595,1.4771863,1.3922746,1.4392375
MT1A,10.703607,10.703607,12.59239,11.857686,11.659907,14.53902,12.148506,12.227187,8.678112,3.9515488
MT1B,15.648197,15.648197,19.084238,18.73909,19.757603,17.628857,16.299648,11.254753,11.128756,13.387609
MT1E,16.621813,16.621813,16.641304,18.325428,17.29954,16.840292,15.707381,14.786122,14.3742485,13.38046
MT1F,12.395779,12.395779,14.451992,15.614801,14.826728,15.423775,11.751318,11.977187,8.009441,8.159651
MT1G,0.28408092,0.28408092,0.54257244,0.28557876,0.21013825,0.76043564,0.6265378,0.33840305,0.6472103,0.40190625
MT1H,13.969218,13.969218,16.469202,14.321632,16.647005,17.835754,14.109841,12.687263,12.003433,10.266878
MT1X,5.087072,5.087072,5.7681155,6.2874765,5.8175116,7.7885666,5.204745,5.4591255,3.7158797,2.382049
MT2A,2.2119615,2.2119615,2.6431158,2.4345353,1.9382489,2.9473684,2.417399,2.336502,2.718455,2.4424145
MT3,4.06508365,4.06508365,4.4977354,4.22675523,5.5396315,5.802178,4.2473637,6.03517155,5.5733904,3.24583005
MT4,1.926561185,1.926561185,2.085597793,1.903700235,2.52718912,2.479129115,2.02152899,2.37452483,2.79656654,2.279189735
MTA1,6.72178273333333,6.72178273333333,7.31702866666667,7.22327633333333,6.69032266666667,6.05898386666667,5.91974223333333,5.845691,6.0595136,5.4861
MTAP,0.5277045,0.5277045,0.5126811,0.22580644,0.36682028,0.5263158,0.55536026,0.6872624,0.37081546,0.93804604
MTCP1 /// MTCP1NB,2.94986805,2.94986805,2.8994564,3.0042696,3.2576038,3.23729595,2.35896305,3.0941067,1.9407725,2.13185065
MTCP1NB,2.6130168,2.6130168,2.026268,1.9867172,2.7566822,3.1506355,2.0641475,1.4676807,2.6111588,1.3320094
MTDH,5.040896885,5.040896885,6.35733695,5.79886145,6.09953955,5.93602551,6.395430335,6.214353785,5.259656715,3.983717175
MTERF,0.21020229,0.21020229,0.28442028,0.18121442,0.22764978,0.29945555,0.10017574,0.6340304,0.5948498,0.39793485
MTERFD2,0.16710642,0.16710642,0.24909419,0.27988616,0.24147466,0.2631579,0.38137084,0.3403042,0.21287553,0.2946783
MTF1,2.5417767,2.5417767,2.5507245,2.873814,2.8875575,3.2686028,3.14587,3.248099,2.865236,2.382049
MTF2,1.4256817,1.4256817,1.2916666,1.2874763,1.475576,1.1960074,1.3848858,1.7252853,1.6351931,1.0587769
MTFR1,2.9692173,2.9692173,3.1567028,4.1290326,3.9907835,3.6578948,2.6528997,2.9752853,3.451502,1.5051628
MTG1,3.97845225,3.97845225,3.59827865,4.14611025,4.0838707,4.31397475,4.46441115,3.3369773,3.5206008,2.5675139
MTHFD1,3.8834654,3.8834654,4.3990034,4.13567365,3.4972349,3.3271327,2.64718795,2.82842235,3.31330475,3.48054015
MTHFD2,25.592789,25.592789,25.18478,26.811195,20.702303,13.000907,6.360281,6.992396,4.9965663,4.9706116
MTHFR,2.43975395,2.43975395,3.23505435,2.70588242,2.9119813,3.49319445,2.77855887,2.8355515,3.96051495,3.756949825
MTHFS,2.9146879,2.9146879,3.2418478,3.0702088,2.889401,1.7087115,3.0035148,3.686312,3.0909872,1.7378871
MTIF2,0.73614776,0.73614776,0.852355,0.9117647,0.61105996,0.884755,0.7003515,0.52281374,0.53218883,0.6735504
MTM1,0.05716799,0.05716799,0.23731884,0.23339659,0.30414745,0.23593467,0.5782074,0.5950571,0.28755364,0.2644956
MTMR1,2.649956,2.649956,2.6775362,3.337761,3.3576035,3.440109,3.6493847,4.370723,3.8643777,3.1818905
MTMR11,0.897097665,0.897097665,0.87998183,1.1195446,1.030875635,0.930580785,1.2174868,1.29705335,0.75193132,1.296664
MTMR2,3.7097626,3.7097626,4.2336955,3.8159394,4.078341,3.3729584,4.0641475,2.911597,4.274678,3.2946782
MTMR3,1.7159193,1.7159193,2,1.618596,1.7778801,2.2577133,2.1528997,2.4363117,2.244635,1.4861001
MTMR4,2.2119615,2.2119615,2.6204708,2.0664136,1.8691244,2.915608,2.3717046,2.2433462,1.495279,1.8681493
MTMR6,3.4212842,3.4212842,3.7146738,3.3349147,3.1290324,2.9274049,2.9736378,2.7737644,1.9390557,1.8371724
MTMR7,0.14599825,0.14599825,0.124094196,0.41176474,0.16405529,0.19328493,0.36643234,0.08935361,0.20085837,0.24384432
MTMR9,2.2036061,2.2036061,2.10190205,2.0649905,2.00691255,2.48865715,2.0114235,2.25855525,2.367382,2.22398715
MTNR1B,0.28847846,0.28847846,0.28894925,0.20683111,0.35760367,0.32123414,0.21441124,0.30798483,0.52446353,0.39475775
MTOR,2.1952507,2.1952507,2.14447455,1.78036055,2.0470046,2.01134305,2.37390145,2.38212935,1.83648075,2.6258935
MTR,0.7308707,0.7308707,0.84692025,0.9297913,0.9483871,0.8357532,1.0448154,0.99144495,0.96909875,1.2128673
MTRF1L,0.008795075,0.008795075,0.008152174,0.024667932,0.045161292,0.011796733,0.1370826,0.07129278,0.15708154,0.03574265
MTRR,1.1539139,1.1539139,0.9547101,0.7855788,1.0672811,0.8666062,0.7003515,0.7661597,0.78197426,0.81731534
MTSS1,0.023746703,0.023746703,0.04347826,0.055977233,0.033179723,0.06352087,0.097539544,0.039923955,0.042918455,0.06989674
MTSS1L,0.8276166,0.8276166,0.8677536,1.0113852,0.74930876,1.4664248,0.7363796,0.97908753,0.7476395,0.7871326
MTTP,0.06332454,0.06332454,0.025362318,0.017077798,0.16497695,0.25499094,0.015817223,0.21768062,0.011158798,0.20015886
MTUS1,1.1240107,1.1240107,1.009058,0.5645161,0.47096774,0.7595281,0.7390158,0.8944867,0.8540773,0.5115171
MTUS2,0.18997362,0.18997362,0.379529,0.12713473,0.118894,0.13339382,0.23901582,0.51806086,0.06866953,0.45432884
MTX1,1.2445031,1.2445031,1.4465579,1.1290323,1.470046,1.3339384,0.77855885,0.79467684,1.3776824,1.5750595
MTX2,2.1759014,2.1759014,2.9655795,3.5464895,3.2221198,2.0072596,1.7442882,2.772814,1.7004292,1.4122319
MUC1,0.854148363333333,0.854148363333333,1.29574270666667,1.16239726,1.005990765,1.22776770333333,1.05462798166667,1.47338412,1.24291846333333,1.14402964666667
MUC2,0.36235709,0.36235709,0.466032625,0.503795075,0.470506928,0.41379312,0.63356765,0.402091285,0.4806867,0.572676705
MUC3A,3.244063375,3.244063375,3.229166575,3.3287478,3.575115025,3.016787725,2.799428725,3.0358843,3.244849825,3.5514296
MUC4,1.8742305,1.8742305,2.5113224,2.08918415,1.97972345,2.29491835,1.81370825,2.0584602,2.24205995,1.90230335
MUC5AC,0.92040464,0.92040464,1.26086946,0.962523745,0.95622123,0.75998188,0.663883985,2.03849821,1.46480677,1.28196989
MUC5B,0.56508356,0.56508356,1.40670285,0.652751415,0.921659,1.057168775,1.20035155,0.57319397,0.7085837,1.31096105
MUC6,0.34388742,0.34388742,0.3061594,0.20018975,0.3253456,0.29673323,0.19156414,0.3250951,0.36394852,0.370135
MUC7,0.019349165,0.019349165,0.04347826,0.05313093,0.038709674,0.045372054,0.036028117,0.050380234,0.060085837,0.0420969
MUC8,1.0272648,1.0272648,1.2382246,1.4762809,1.6571429,1.3348458,0.9534271,0.93821293,0.34077254,0.9023034
MUSK,0.378188235,0.378188235,0.45516303,0.241935498,0.69999997,0.353902005,0.659929745,0.526140715,0.356223175,0.187053215
MUT,4.718558,4.718558,4.151268,4.6717267,4.828572,3.9618876,3.804921,4.644487,4.2987123,3.5591738
MUTYH,3.5826737,3.5826737,3.74547075,3.5863379,3.4737327,3.55081675,2.9253075,3.77186335,2.68068665,3.6938042
MVD,0.21635886,0.21635886,0.18025361,0.16413662,0.2248848,0.19691472,0.14674869,0.18821293,0.17768241,0.15409054
MVK,11.156552,11.156552,11.250905,11.166035,12.193548,11.426497,11.966608,10.958176,10.543348,11.258935
MVP,0.8847845,0.8847845,0.6195652,0.30834916,1.4562212,0.47459167,0.23110719,0.70722437,0.36909872,1.1858618
MX1,0.68425685,0.68425685,0.19112319,0.19354838,0.45990786,0.1878403,0.12565905,0.7794677,0.24549356,0.5361398
MX2,0.580475,0.580475,0.37771738,0.63472486,0.61290324,0.80762255,0.7811951,0.8051331,0.5613734,0.791104
MXD1,0.06288479,0.06288479,0.060688405,0.062618595,0.0377880205,0.049001815,0.0953427,0.0712927775,0.054077253,0.067911037
MXD4,1.8021108,1.8021108,1.7699274,1.8605314,1.7419355,1.9092559,2.0720563,2.221483,2.1545064,2.9555202
MXI1,7.35414853333333,7.35414853333333,7.1186594,6.90575603333333,7.657143,6.82002466666667,5.89865263333333,6.6286441,6.2145921,5.82208076666667
MXRA5,0.4230431,0.4230431,0.35960144,0.15180266,0.643318,0.2586207,0.702109,0.83079857,0.8995708,1.3200953
MXRA7,0.265611265,0.265611265,0.76268113,0.63662246,0.62857149,0.91606172,0.467926205,0.8117871,0.665665235,0.965051585
MXRA8,19.926123,19.926123,20.964674,17.418407,15.182488,16.57078,16.782953,19.710077,20.083261,17.528196
MYB,0.2772647385,0.2772647385,0.46807063125,0.351518033375,0.399539165625,0.39462342375,0.39378293925,0.45971960275,0.39120170625,0.3651707555
MYBL1,0.247581355,0.247581355,0.152626806,0.1869070335,0.103225807,0.349818515,0.164323375,0.2300380425,0.418025745,0.297458298
MYBL2,2.1310468,2.1310468,1.8278985,2.4127135,2.419355,1.8838477,1.5702987,0.8279468,1.4446353,1.1818904
MYBPC1,1.39636476333333,1.39636476333333,1.71950469,1.32574327333333,1.56374799666667,1.37386576333333,1.43702398,1.48859324833333,1.24978543666667,1.43261853333333
MYBPC2,1.1635885,1.1635885,1.597826,1.2058823,0.98525345,1.7758621,0.9376098,2.0057034,1.3038626,0.9507545
MYBPC3,1.4459103,1.4459103,1.3052536,0.47248578,0.41658986,0.5263158,0.3453427,1.889734,1.2995708,2.246227
MYBPH,0.24274407,0.24274407,0.42119563,0.21821633,0.24608296,0.8439202,0.3251318,0.23954375,0.15622318,0.31771246
MYC,8.7748465,8.7748465,4.776268075,4.782258075,6.446543575,6.836887725,6.3739015,7.4389264,8.4875534,7.75972985
MYCBP,3.04441525,3.04441525,2.81295275,3.62333975,3.14516125,3.21642465,3.03690685,2.29277575,3.0154507,2.6596503
MYCBP2,6.605981,6.605981,5.4257245,5.390892,4.5511518,4.665154,5.6572933,9.811788,6.2892704,6.2621126
MYCL1,0.8598651,0.8598651,0.91243956,0.46963948,0.48878649,0.869328506666667,0.693321623333333,0.983840383333333,0.568812566666667,0.58353189
MYCN,0.5127529015,0.5127529015,0.7961956725,0.81641371,0.79907831,0.736842175,0.670913865,0.736216745,0.754077305,0.552422565
MYCNOS,0.241864558,0.241864558,0.29166666,0.291745735,0.2161290315,0.438294038,0.206502625,0.388307985,0.315021455,0.34590946
MYD88,1.9982411,1.9982411,2.0317028,2.1176472,2.1870968,1.6941924,2.2724078,2.3288975,1.8206009,1.5782366
MYEF2,1.3649956,1.3649956,1.3414855,1.4240987,1.1999999,1.685118,1.8532512,1.0551331,1.151073,1.1707704
MYF5,0.0703606,0.0703606,0.10597826,0.17172676,0.17511521,0.08439202,0.032513183,0.12927757,0.26866952,0.038125496
MYF6,0.74318385,0.74318385,0.625,0.7504744,0.7317973,0.8575318,1.0052724,0.546578,0.839485,0.56949955
MYH10,1.02931696666667,1.02931696666667,1.09178742666667,1.12681845666667,1.15115204,0.996370326666667,1.21001754666667,1.43631185,1.40286127666667,1.24543285333333
MYH11,0.4547053736,0.4547053736,0.395108698,0.4028462944,0.2862672698,0.4388384788,0.2500878636,0.35513311,0.3649785196,0.40206513
MYH15,0.6288479,0.6288479,0.14130434,0.6840607,0.53456223,0.261343,0.91476274,0.72528523,0.104721025,1.070691
MYH2,0.26824978,0.26824978,0.26539853,0.24003795,0.12903225,1.0290382,0.7750439,0.15779468,0.41802576,0.24940428
MYH3,0.17854002,0.17854002,0.10326086,0.18690704,0.23686637,0.19600727,0.17486818,0.29752854,0.1304721,0.33280382
MYH6,0.89094114,0.89094114,0.32699272,0.45920306,0.2046083,0.17604356,0.314587,0.74619776,0.5399142,0.528197
MYH7,0.1275286,0.1275286,0.16847827,0.12428843,0.1281106,0.12976407,0.12214411,0.21577948,0.17596567,0.1302621
